kind,volume,contained,katz_tao_ratio,frostman_ratio,a,b,thickness
oriented_box,1.5555326690470606,9,0.020828877878758187,0.12053748772429507,0.7777663345235303,1.0,
oriented_box,0.09799855814996482,0,0.0,0.0,0.063,0.7777663345235303,
oriented_box,0.44271561560433986,1,0.008131630945716091,0.047058049454375535,0.4704867774998251,0.4704867774998251,
oriented_box,0.12599999999999997,0,0.0,0.0,0.1041459216672686,0.6049204711181684,
oriented_box,0.5692141662001262,0,0.0,0.0,0.2846070831000631,1.0,
oriented_box,1.5555326690470606,4,0.009257279057225861,0.05357221676635336,0.7777663345235303,1.0,
oriented_box,2.0,4,0.0072,0.041666666666666664,1.0,1.0,
oriented_box,0.07621997936088921,0,0.0,0.0,0.13390386938137366,0.2846070831000631,
oriented_box,0.5692141662001261,1,0.006324508794347716,0.03660016663395669,0.4704867774998251,0.6049204711181684,
oriented_box,0.7318575527556535,2,0.009837980045283315,0.05693275489168585,0.4704867774998251,0.7777663345235303,
oriented_box,0.021692745999849695,0,0.0,0.0,0.08100119175072623,0.13390386938137366,
oriented_box,0.5692141662001261,3,0.01897352638304315,0.10980049990187007,0.4704867774998251,0.6049204711181684,
oriented_box,0.3443293015849158,0,0.0,0.0,0.36592877637782695,0.4704867774998251,
oriented_box,2.0,14,0.0252,0.14583333333333334,1.0,1.0,
oriented_box,0.26780773876274716,0,0.0,0.0,0.1721646507924579,0.7777663345235303,
oriented_box,0.3443293015849158,1,0.010455107896509342,0.06050409662331795,0.36592877637782695,0.4704867774998251,
oriented_box,0.126,0,0.0,0.0,0.1721646507924579,0.36592877637782695,
oriented_box,0.7318575527556536,2,0.009837980045283313,0.056932754891685845,0.6049204711181684,0.6049204711181684,
oriented_box,0.027891083783073416,0,0.0,0.0,0.1041459216672686,0.13390386938137366,
oriented_box,2.0,10,0.018,0.10416666666666667,1.0,1.0,
oriented_box,0.021692745999849695,0,0.0,0.0,0.08100119175072623,0.13390386938137366,
oriented_box,0.5692141662001261,1,0.006324508794347716,0.03660016663395669,0.36592877637782695,0.7777663345235303,
oriented_box,0.9409735549996497,1,0.003825824839467821,0.02214019004321656,0.6049204711181684,0.7777663345235303,
oriented_box,0.5692141662001262,0,0.0,0.0,0.2846070831000631,1.0,
oriented_box,0.027891083783073412,0,0.0,0.0,0.063,0.22135780780216993,
oriented_box,1.209840942236336,8,0.0238047820953757,0.13775915564453528,0.7777663345235303,0.7777663345235303,
oriented_box,0.12599999999999997,0,0.0,0.0,0.13390386938137366,0.4704867774998251,
oriented_box,1.5555326690470606,4,0.009257279057225861,0.05357221676635336,0.7777663345235303,1.0,
oriented_box,0.44271561560433986,1,0.008131630945716091,0.047058049454375535,0.4704867774998251,0.4704867774998251,
oriented_box,0.059281333964977964,0,0.0,0.0,0.063,0.4704867774998251,
oriented_box,0.12599999999999997,0,0.0,0.0,0.13390386938137366,0.4704867774998251,
oriented_box,0.16200238350145246,0,0.0,0.0,0.22135780780216993,0.36592877637782695,
oriented_box,0.07621997936088923,0,0.0,0.0,0.1041459216672686,0.36592877637782695,
oriented_box,0.2082918433345372,1,0.017283442031947673,0.10001991916636384,0.2846070831000631,0.36592877637782695,
oriented_box,0.5692141662001262,0,0.0,0.0,0.2846070831000631,1.0,
oriented_box,0.013122386130075839,0,0.0,0.0,0.08100119175072623,0.08100119175072623,
oriented_box,0.09799855814996482,0,0.0,0.0,0.08100119175072623,0.6049204711181684,
oriented_box,0.26780773876274716,0,0.0,0.0,0.1721646507924579,0.7777663345235303,
oriented_box,0.20829184333453715,0,0.0,0.0,0.13390386938137366,0.7777663345235303,
oriented_box,0.7318575527556536,1,0.004918990022641657,0.028466377445842923,0.6049204711181684,0.6049204711181684,
oriented_box,1.5555326690470606,10,0.02314319764306465,0.1339305419158834,0.7777663345235303,1.0,
oriented_box,0.126,0,0.0,0.0,0.063,1.0,
oriented_box,1.5555326690470606,7,0.016200238350145255,0.0937513793411184,0.7777663345235303,1.0,
oriented_box,0.05928133396497796,0,0.0,0.0,0.1041459216672686,0.2846070831000631,
oriented_box,0.2678077387627474,1,0.013442479357137858,0.0777921259093626,0.36592877637782695,0.36592877637782695,
oriented_box,0.44271561560433986,5,0.040658154728580455,0.23529024727187767,0.4704867774998251,0.4704867774998251,
oriented_box,0.021692745999849695,0,0.0,0.0,0.063,0.1721646507924579,
oriented_box,0.2678077387627474,0,0.0,0.0,0.36592877637782695,0.36592877637782695,
oriented_box,2.0,16,0.0288,0.16666666666666666,1.0,1.0,
oriented_box,1.209840942236336,6,0.017853586571531774,0.10331936673340147,0.7777663345235303,0.7777663345235303,
oriented_box,1.209840942236336,1,0.0029755977619219626,0.01721989445556691,0.7777663345235303,0.7777663345235303,
oriented_box,0.16200238350145243,0,0.0,0.0,0.1041459216672686,0.7777663345235303,
oriented_box,0.09799855814996482,0,0.0,0.0,0.08100119175072623,0.6049204711181684,
